,certificate,genre,gross,id,imdb_rating,metascore,runtime,title,votes,year
4333,,['Comedy'],,tt8672656,,,90 min,Get Hard,,['2018']
4334,,['Horror'],,tt9184150,2.5,,80 min,Foster Home Seance,47.0,['2018']
4335,,['Comedy'],,tt9615680,4.9,,,Yolki poslednie,125.0,['2018']
4336,,['Comedy'],,tt7759362,,,,Drakulics elvtárs,,['2018']
4337,,['Drama'],,tt8068768,,,94 min,U.P. There,,['2018']
4338,,['Adventure'],,tt8374266,6.8,,,Guptodhoner Sondhane,440.0,['2018']
4339,,['Comedy'],,tt7897324,5.4,,124 min,Laavaan Phere,112.0,['2018']
4340,,"['Biography', 'Drama', 'History']",,tt7960458,8.8,,,Ginnen Upan Seethala,234.0,['2018']
4341,,['Drama'],,tt8669070,7.6,,85 min,Si Doel the Movie,297.0,['2018']
4342,,['Drama'],,tt7177250,9.6,,147 min,Cowboy & Indiana,86.0,['2018']
4343,Not Rated,"['Drama', 'Horror', 'Thriller']",,tt1802533,,,,Then the Night Comes,,['2018']
4344,,"['Animation', 'Biography']",,tt1849772,6.1,,78 min,Hoffmaniada,40.0,['2018']
4345,,"['Drama', 'War']",,tt8032834,5.4,,110 min,Proshchatsya ne budem,53.0,['2018']
4346,,"['Horror', 'Thriller']",,tt6112524,,,,The Young Cannibals,,['2018']
4347,,"['Comedy', 'Musical', 'Romance']",,tt0306065,7.2,,,Shagird,98.0,['2018']
4348,,['Thriller'],,tt4478014,7.6,,,Waiting Room,13.0,['2018']
4349,,"['Adventure', 'Comedy', 'Family']",,tt3875548,6.0,,95 min,Eco-Teens Save The World!,43.0,['2018']
4350,,['Drama'],,tt8923116,5.3,71.0,91 min,Fistful of Dirt,7.0,['2018']
4351,,['Drama'],,tt8648744,7.1,,110 min,Ovunque proteggimi,33.0,['2018']
4352,,"['Adventure', 'Horror', 'Sci-Fi']",,tt4457008,5.3,,122 min,In Memory Of,33.0,['2018']
4353,,"['Drama', 'Thriller']",,tt8396232,7.6,,105 min,Bhayanakam,11.0,['2018']
4354,,"['Comedy', 'Drama']",,tt9257932,,,71 min,Animal World,,['2018']
4355,,['Comedy'],,tt6242154,5.2,,81 min,"Contigo no, bicho",30.0,['2018']
4356,,['Horror'],,tt4177670,6.1,,90 min,Inner Ghosts,61.0,['2018']
4357,,"['Drama', 'Romance', 'Thriller']",,tt5884348,,,98 min,Influencia,,['2018']
4358,,"['Drama', 'Horror', 'Mystery']",,tt8907932,9.3,,104 min,Kuasha jakhon,403.0,['2018']
4359,R,['Drama'],,tt7631890,,,106 min,My Side Piece Hit the Lotto,,['2018']
4360,,"['Comedy', 'Romance']",,tt9431498,5.9,,105 min,Gai gia lam chieu 2,21.0,['2018']
4361,TV-G,['Animation'],,tt8426800,3.6,,73 min,Planes with Brains,25.0,['2018']
4362,,"['Fantasy', 'Horror']",,tt6628386,3.5,,99 min,Penny Palabras,126.0,['2018']
4363,,['Drama'],,tt8714308,2.4,,104 min,Jacqueline Comes Home: The Chiong Story,42.0,['2018']
4364,,['History'],,tt7916276,,,,Boudica: Rise of the Warrior Queen,,['2018']
4365,,['Action'],,tt7658610,7.0,,,The Final Blade,14.0,['2018']
4366,,['Horror'],,tt8551868,,,89 min,Deadsight,,['2018']
4367,,['Comedy'],,tt8011348,,,,Gorilla,,['2018']
4368,,"['Drama', 'Horror', 'Thriller']",,tt6889830,3.4,,75 min,The Ferryman,41.0,['2018']
4369,,['Horror'],,tt5282590,,,,Sadistic Intentions,,['2018']
4370,,['Drama'],,tt6782838,9.0,,,Chumbak,70.0,['2018']
4371,,['Thriller'],,tt9430740,4.6,,115 min,Prayanikara Gamanakke,5.0,['2018']
4372,,"['Animation', 'Sci-Fi']",,tt7086586,,,90 min,Implosion: Zero Day,,['2018']
4373,,"['Comedy', 'Drama', 'Family']",,tt7690774,6.5,,97 min,Víti í Vestmannaeyjum,73.0,['2018']
4374,,['Drama'],,tt8193626,6.6,,106 min,Elephants Can Play Football,94.0,['2018']
4375,,['Drama'],,tt9408648,,,,Dear Molly,,['2018']
4376,,['Drama'],,tt6154834,8.5,,108 min,Lashtam Pashtam,25.0,['2018']
4377,,"['Comedy', 'Drama']",,tt8913848,,,,Staycation,,['2018']
4378,,['Drama'],,tt6986902,,,72 min,When the Well Runs Dry,,['2018']
4379,,"['Comedy', 'Drama']",,tt8427068,7.8,,,Maska,12.0,['2018']
4380,,['Comedy'],,tt7766144,6.3,,61 min,Allons enfants,40.0,['2018']
4381,,['Comedy'],,tt9015842,8.7,,85 min,Hopeless Romantic,6.0,['2018']
4382,,"['Drama', 'Music', 'Musical']",,tt5936578,8.3,,85 min,Saints Rest,9.0,['2018']
4383,,['Drama'],,tt9109780,,,,Desamlo Dongalu Paddaru,,['2018']
4384,,['Drama'],,tt8922682,7.3,,93 min,A-wol Ba-di,12.0,['2018']
4385,,['Drama'],,tt7510224,7.7,,,RSC Live: Macbeth,28.0,['2018']
4386,,['Comedy'],,tt8016640,4.8,,130 min,French Viplavam,11.0,['2018']
4387,,"['Horror', 'Mystery', 'Thriller']",,tt4572116,,,,The Haunted,,['2018']
4388,,"['Action', 'Comedy', 'Crime']",,tt7319532,3.7,,,27: El club de los malditos,273.0,['2018']
4389,PG-13,['Thriller'],,tt7422416,4.5,,84 min,Vanished,12.0,['2018']
4390,,['Drama'],,tt8922118,,,92 min,Low Low,,['2018']
4391,,"['Comedy', 'Fantasy']",,tt5924480,7.5,,112 min,Godina majmuna,58.0,['2018']
4392,,['Horror'],,tt6172572,5.7,,,2 Die For,58.0,['2018']
4393,,"['Comedy', 'Drama', 'Romance']",,tt5581120,7.9,,96 min,Train Set,21.0,['2018']
4394,,"['Comedy', 'Drama', 'Music']",,tt6175086,6.0,,100 min,So was von da,86.0,['2018']
4395,,"['Comedy', 'Horror', 'Mystery']",,tt6509330,8.6,,84 min,Blood Paradise,8.0,['2018']
4396,,"['Crime', 'Drama', 'Thriller']",,tt4857736,,,82 min,All In,,['2018']
4397,,['Comedy'],,tt8682932,,,88 min,Lune de miel... à Zgierz,,['2018']
4398,,['Drama'],,tt7821192,6.9,,76 min,Dobar dan za posao,24.0,['2018']
4399,,['Action'],,tt5581706,,,,Crossed Lines,,['2018']
4400,,"['Action', 'Drama', 'Thriller']",,tt8537758,7.2,,120 min,Villavan - The Vigilante,6.0,['2018']
4401,,"['Action', 'Crime', 'Horror']",,tt7085724,5.8,,116 min,Fino all'Inferno,147.0,['2018']
4402,,['Horror'],,tt5141260,7.2,,,60 Seconds 2 Die: 60 Seconds to Die 2,29.0,['2018']
4403,,['Drama'],,tt9490508,,,80 min,ThinkBack,,['2018']
4404,,"['Drama', 'Thriller']",,tt7374062,7.1,,117 min,NO-ONE,10.0,['2018']
4405,,['Drama'],,tt8824852,5.2,,119 min,Yuva,24.0,['2018']
4406,,['Drama'],,tt7720254,4.1,,131 min,Jaane kyun de yaaron,21.0,['2018']
4407,,['Romance'],,tt8344532,5.7,,122 min,Tej... I Love You,224.0,['2018']
4408,,['Drama'],,tt8365356,7.2,,130 min,Lagna Mubarak,18.0,['2018']
4409,,['Drama'],,tt8896396,8.3,,98 min,Asandhimitta,7.0,['2018']
4410,Not Rated,"['Action', 'Drama']",,tt7963804,7.5,,122 min,Pantham,214.0,['2018']
4411,,"['Fantasy', 'Horror', 'Thriller']",,tt6476146,1.7,,76 min,Deep Web XXX,10.0,['2018']
4412,,['Horror'],,tt8442592,,,,Phantom Flyer,,['2018']
4413,,"['Comedy', 'Drama', 'Romance']",,tt8883472,,,125 min,Underneath the Same Moon,,['2018']
4414,,['Action'],,tt8392146,,,,Vixen,,['2018']
4415,,"['Comedy', 'Drama', 'Fantasy']",,tt6237562,4.7,,84 min,Khargioush,149.0,['2018']
4416,,"['Comedy', 'Drama', 'Family']",,tt1638899,,,,Periphery,,['2018']
4417,,"['Drama', 'Mystery']",,tt8403364,5.2,,90 min,Tuliliilia,25.0,['2018']
4418,,"['Romance', 'Thriller']",,tt7881520,,,,Wo India Ka Shakespeare,,['2018']
4419,,"['Comedy', 'Sci-Fi']",,tt8282964,7.3,,91 min,Aliens with Knives,9.0,['2018']
4420,,['Comedy'],,tt8393918,5.0,,,Non è vero ma ci credo,23.0,['2018']
4421,,"['Action', 'Drama', 'Fantasy']",,tt6801580,7.8,,78 min,A Wish for Giants,55.0,['2018']
4422,,['Romance'],,tt9226154,1.1,,102 min,Krymskiy most. Sdelano s lyubovyu!,464.0,['2018']
4423,,"['Comedy', 'Drama']",,tt9182202,6.3,,101 min,The Least of These- A Christmas Story,21.0,['2018']
4424,,"['Comedy', 'Drama']",,tt8305374,6.1,,,Honeymoon,23.0,['2018']
4425,,['Drama'],,tt9090362,6.7,,77 min,Nakorn-Sawan,6.0,['2018']
4426,,['Fantasy'],,tt7959042,6.5,,111 min,The Ferry Man Manjusaka,32.0,['2018']
4427,,['Sci-Fi'],,tt9055630,7.2,,105 min,H0us3,5.0,['2018']
4428,,['Action'],,tt8837492,,,,The Best Movie Ever 4ever,,['2018']
4429,,['Horror'],,tt5840434,,,,Hybristophilia,,['2018']
4430,,['Horror'],,tt9042360,,,92 min,3: AM (malay movie),,['2018']
4431,,['Drama'],,tt7955712,6.2,,117 min,Girls Always Happy,74.0,['2018']
4432,,['Horror'],,tt8912318,2.6,,89 min,It Lives Inside,68.0,['2018']
4433,,['Drama'],,tt9129808,4.7,,100 min,Distinction,87.0,['2018']
4434,,['Drama'],,tt6527982,8.2,,,Choices,6.0,['2018']
4435,,"['Action', 'Comedy']",,tt8512642,7.4,,91 min,Insya Allah Sah 2,33.0,['2018']
4436,,['Thriller'],,tt7383926,,,,Doctor I Love You,,['2018']
4437,,"['Horror', 'Sci-Fi']",,tt7856386,7.8,,,South Mill District,25.0,['2018']
4438,,['Biography'],,tt8716236,6.4,,46 min,The Calling,5.0,['2018']
4439,Not Rated,['Animation'],,tt7575480,,,70 min,Penguin Rescue,,['2018']
4440,,"['Crime', 'Drama', 'Thriller']",,tt5096478,,,,La jauría,,['2018']
4441,,"['Comedy', 'Family', 'Romance']",,tt9046850,5.1,,89 min,Serce nie sluga,56.0,['2018']
4442,,"['Action', 'Comedy']",,tt7893482,3.9,,,Fullir Vasar,73.0,['2018']
4443,,['Romance'],,tt8757198,,,,Because I Love You,,['2018']
4444,,['Drama'],,tt5541186,7.2,,92 min,Trust,9.0,['2018']
4445,,"['Action', 'Horror', 'Thriller']",,tt5466826,3.2,,83 min,Lyco,26.0,['2018']
4446,,['Action'],,tt7575000,3.1,,76 min,Greed: Heavy Is The Hand,37.0,['2018']
4447,,"['Comedy', 'Drama', 'Romance']",,tt8451744,,,50 min,Anime,,['2018']
4448,,['Drama'],,tt3559274,,,138 min,Der Wald,,['2018']
4449,,"['Crime', 'Thriller']",,tt8060540,6.3,,102 min,Dandupalya 3,26.0,['2018']
4450,,['Drama'],,tt8427486,8.7,,127 min,Ek Sangaychay,7.0,['2018']
4451,,"['Crime', 'Mystery', 'Thriller']",,tt7296606,8.2,,102 min,The Lake Vampire,62.0,['2018']
4452,,"['Comedy', 'Crime', 'Drama']",,tt9020130,6.5,,113 min,The Road Not Taken,42.0,['2018']
4453,,['Drama'],,tt8972488,8.1,,85 min,Widow of Silence,21.0,['2018']
4454,,"['Comedy', 'Drama', 'Romance']",,tt8092490,8.1,,69 min,Rendezvous in Chicago,30.0,['2018']
4455,,"['Action', 'Horror', 'Thriller']",,tt3425408,3.0,,110 min,I Thought You Were a Nice Man,40.0,['2018']
4456,,['Comedy'],,tt9130552,3.9,,100 min,Hotel Soul Good,55.0,['2018']
4457,,['Drama'],,tt6236662,9.2,,98 min,Parallel Chords,11.0,['2018']
4458,,['Drama'],,tt9168706,,,83 min,Poised,,['2018']
4459,,['Action'],,tt1825831,,,,Justice for All,,['2018']
4460,,['Sci-Fi'],,tt8503902,6.0,,,Flotando,8.0,['2018']
4461,,['Comedy'],,tt7474432,4.9,,95 min,Abdel et la comtesse,61.0,['2018']
4462,,['Drama'],,tt6277824,6.9,,152 min,Poomaram,591.0,['2018']
4463,,['Drama'],,tt6230928,,,,All About the Afterglow,,['2018']
4464,,"['Drama', 'Romance']",,tt8775012,7.2,,,Bridge of Clouds,8.0,['2018']
4465,,['Drama'],,tt8012228,6.4,,75 min,Reflections in the Dust,14.0,['2018']
4466,,"['Comedy', 'Drama']",,tt6565458,6.2,,,Good Morning,19.0,['2018']
4467,,['Drama'],,tt8767958,,,112 min,Toren,,['2018']
4468,,['Horror'],,tt6423998,,,74 min,Killer Unicorn,,['2018']
4469,,"['Drama', 'Romance']",,tt7690022,7.1,,82 min,Fish Bones,15.0,['2018']
4470,,['Drama'],,tt6685074,8.7,,,Bogda,18.0,['2018']
4471,,['Drama'],,tt9170528,,,91 min,Lucid Dreams,,['2018']
4472,,['Western'],,tt7790254,1.4,,80 min,Jesse James vs. The Black Train,23.0,['2018']
4473,,['Drama'],,tt8589792,6.4,,88 min,Un giorno all'improvviso,57.0,['2018']
4474,,"['Drama', 'History']",,tt8300036,6.5,,103 min,Menocchio,32.0,['2018']
4475,,['Drama'],,tt3362670,5.1,,85 min,Sink,29.0,['2018']
4476,,['Comedy'],,tt9385046,5.6,,72 min,MC-Helper 3,15.0,['2018']
4477,,['Drama'],,tt7466894,8.1,,83 min,Boni Bonita,10.0,['2018']
4478,,['Drama'],,tt6887162,7.4,,91 min,Verlorene,29.0,['2018']
4479,,['Action'],,tt7654674,5.0,,,Veera,48.0,['2018']
4480,PG,['Family'],,tt8064262,5.0,,86 min,Paws P.I.,25.0,['2018']
4481,,['Drama'],,tt3353822,7.0,,85 min,Chausar,12.0,['2018']
4482,,"['Adventure', 'Fantasy']",,tt7251886,8.5,,182 min,The Bastard Sword,11.0,['2018']
4483,,"['Adventure', 'Comedy', 'Drama']",,tt8422248,6.6,,80 min,Elvy's Wereld So Ibiza!,48.0,['2018']
4484,,"['Comedy', 'Drama']",,tt5923718,7.4,,82 min,Victor Goodview,14.0,['2018']
4485,,['Thriller'],,tt5594776,,,,"Rock, Paper, Scissors",,['2018']
4486,,['Horror'],,tt8074328,2.7,,73 min,Ghost of Camp Blood,70.0,['2018']
4487,,['Drama'],,tt8665780,,,,Piya Re,,['2018']
4488,,"['Comedy', 'Drama']",,tt3415354,5.1,,74 min,Idled,20.0,['2018']
4489,,"['Comedy', 'Crime']",,tt7095726,4.9,,92 min,Gate,26.0,['2018']
4490,,['Comedy'],,tt7335176,4.2,,135 min,Haseena,68.0,['2018']
4491,,['Comedy'],,tt8785486,7.0,,136 min,Mr & Mrs 420 Returns,161.0,['2018']
4492,,"['Action', 'Comedy']",,tt7943580,5.5,,160 min,Mannar Vagaiyara,87.0,['2018']
4493,,['Family'],,tt8779020,7.4,,86 min,A First Farewell,9.0,['2018']
4494,,['Drama'],,tt8011288,7.7,,128 min,Goli Soda 2,788.0,['2018']
4495,,['Sport'],,tt7520980,6.6,,84 min,Worth,250.0,['2018']
4496,,"['Animation', 'Adventure', 'Family']",,tt8682096,5.4,,,Tri bogatyrya i Naslednitsa prestola,94.0,['2018']
4497,,['Adventure'],,tt8028486,6.9,,91 min,Susters,12.0,['2018']
4498,,['Crime'],,tt6880018,6.2,,90 min,Doubleplusungood,16.0,['2018']
4499,,"['Drama', 'Thriller']",,tt7869010,,,138 min,Sherbahadur,,['2018']
4500,,['Comedy'],,tt9870612,9.2,,70 min,Randy Writes a Novel,17.0,['2018']
4501,,['Comedy'],,tt8320654,4.8,,,21 ke la,54.0,['2018']
4502,,"['Horror', 'Thriller']",,tt2160125,5.5,,100 min,College Pranks,24.0,['2018']
4503,Not Rated,"['Horror', 'Thriller']",,tt8973954,,,,Fear and Desire,,['2018']
4504,,"['Action', 'Drama', 'History']",,tt7372628,7.7,,93 min,Song of the Tree,25.0,['2018']
4505,,['Horror'],,tt8386446,5.6,,92 min,Sajen,33.0,['2018']
4506,,['Action'],,tt8431834,,,,Wolfsbane Say my Name,,['2018']
4507,,['Comedy'],,tt5227512,7.7,,95 min,Tazzeka,20.0,['2018']
4508,,['Drama'],,tt8094444,,,,La primera cita,,['2018']
4509,,['Thriller'],,tt9032866,4.7,,,Caiga quien caiga,14.0,['2018']
4510,,['Drama'],,tt6976172,,,,"14 jours, 12 nuits",,['2018']
4511,,['Family'],,tt7222308,,,90 min,My Babysitter the Super Hero,,['2018']
4512,,"['Drama', 'Sci-Fi', 'Thriller']",,tt6279258,8.2,,,Where the Water Runs,6.0,['2018']
4513,,['Comedy'],,tt3801544,7.2,,,Shithead,8.0,['2018']
4514,,"['Drama', 'History', 'Mystery']",,tt6931170,7.3,,122 min,Joh-eun-nal,30.0,['2018']
4515,,"['Comedy', 'Horror']",,tt6704988,5.2,,,Incredible Violence,12.0,['2018']
4516,,"['Comedy', 'Drama']",,tt8161396,5.1,,,Succede,79.0,['2018']
4517,,['Horror'],,tt8520966,5.5,,90 min,Rasuk,40.0,['2018']
4518,,['Comedy'],,tt9214660,2.5,,127 min,Toot too ku chart,8.0,['2018']
4519,,"['Comedy', 'Drama']",,tt5028702,9.2,,,Alien Addiction,42.0,['2018']
4520,,"['Family', 'Sport']",,tt7295568,,,,Papa wa Warumono Champion,,['2018']
4521,,['Crime'],,tt7390648,,,,Chasing Shadows,,['2018']
4522,,"['Drama', 'History']",,tt8276936,6.9,,112 min,In Emma's Footsteps,18.0,['2018']
4523,,['Thriller'],,tt8983140,,,109 min,Flat no 609,,['2018']
4524,,['Drama'],,tt8660416,7.5,,92 min,Hed,8.0,['2018']
4525,,"['Action', 'Thriller']",,tt7822474,,,,Suvarna Sundari,,['2018']
4526,,['Horror'],,tt6007628,5.7,,128 min,Nagesh Thiraiyarangam,47.0,['2018']
4527,,['Drama'],,tt9339796,,,,Snowflake,,['2018']
4528,,['Drama'],,tt7237148,,,95 min,L'amour,,['2018']
4529,,['Thriller'],,tt3313324,,,,Burning Kiss,,['2018']
4530,,['Drama'],,tt6164254,9.7,,73 min,The Idea of Manhood,9.0,['2018']
4531,,['Comedy'],,tt7187860,4.9,,,Il vegetale,340.0,['2018']
4532,,['Musical'],,tt8856714,5.7,,,Redemption Of A Dogg (A Stageplay),7.0,['2018']
4533,,['Comedy'],,tt7325902,5.3,,87 min,Tu mi nascondi qualcosa,130.0,['2018']
4534,,"['Drama', 'Thriller']",,tt7770150,,,,Ok Mein Dhokhe,,['2018']
4535,,['Thriller'],,tt6662126,6.6,,,Méprises,9.0,['2018']
4536,,['Drama'],,tt4128834,,,,Lafayette,,['2018']
4537,,['Mystery'],,tt8774708,4.7,,90 min,M (Experimental Film),31.0,['2018']
4538,,"['Drama', 'Thriller']",,tt6509602,,,,Pieces and Parts,,['2018']
4539,,['Drama'],,tt7842662,,,,Alicia,,['2018']
4540,,['Thriller'],,tt3512606,6.9,,89 min,Devil Within,12.0,['2018']
4541,,['Thriller'],,tt7928156,,,105 min,The House Invictus,,['2018']
4542,,['Drama'],,tt5831936,4.6,,107 min,Sarah's War,50.0,['2018']
4543,,['Drama'],,tt9033670,,,130 min,Mausam Ikrar Ke Do Pal Pyar Ke,,['2018']
4544,,['Drama'],,tt3326106,7.3,,90 min,Jules of Light and Dark,14.0,['2018']
4545,,['Drama'],,tt6984730,,,,Love in Vein,,['2018']
4546,,['Horror'],,tt5374392,,,,Body Farm,,['2018']
4547,,['Comedy'],,tt8574848,7.5,,120 min,"I Love You, Hater",77.0,['2018']
4548,,"['Crime', 'Thriller']",,tt6680730,6.8,,129 min,Street Lights,1063.0,['2018']
4549,,"['Crime', 'Thriller']",,tt5725010,,,90 min,Ethirmarai,,['2018']
4550,,['Thriller'],,tt8814620,6.7,,90 min,Muralla,46.0,['2018']
4551,,['Drama'],,tt6892064,8.4,,,Bali: Beats of Paradise,5.0,['2018']
4552,,"['Fantasy', 'Romance']",,tt8272052,,,88 min,Feeling You,,['2018']
4553,,"['Animation', 'Romance']",,tt7456468,8.0,,58 min,Asagao to Kase-san,66.0,['2018']
4554,,['Comedy'],,tt7569660,7.2,,69 min,Don't Be a Dick About It,36.0,['2018']
4555,,['Drama'],,tt7876272,,,,Paradise City,,['2018']
4556,,['Action'],,tt2551330,,,120 min,Unkillable,,['2018']
4557,,"['Action', 'Fantasy', 'War']",,tt5835994,7.0,,,Kesif,36.0,['2018']
4558,,['Drama'],,tt7112582,7.8,,138 min,Billu Ustaad,16.0,['2018']
4559,,['Romance'],,tt7436428,5.8,,106 min,Un amore così grande,21.0,['2018']
4560,,['Thriller'],,tt9363208,6.2,,99 min,The Guest,59.0,['2018']
4561,,['Drama'],,tt3728852,6.5,,128 min,North Blvd,11.0,['2018']
4562,,['Drama'],,tt7945420,,,,Little Faith,,['2018']
4563,,['Drama'],,tt7579772,7.0,,75 min,Fuck my Friends,11.0,['2018']
4564,,"['Comedy', 'Drama', 'Fantasy']",,tt7491196,7.6,,85 min,Birds without Feathers,35.0,['2018']
4565,,,,tt9316658,6.6,,98 min,Gyeo-wul-ba-me,18.0,['2018']
4566,Not Rated,"['Comedy', 'Drama']",,tt7794358,8.6,,151 min,Barayan,15.0,['2018']
4567,,['Drama'],,tt6718642,,,,Objects in the Mirror,,['2018']
4568,,['Comedy'],,tt7122102,6.2,,100 min,Nessuno come noi,26.0,['2018']
4569,,"['Action', 'Sci-Fi', 'Thriller']",,tt5905328,,,90 min,Grace Is Gone,,['2018']
4570,,['Drama'],,tt8434626,,,94 min,"Szeretlek, mint állat!",,['2018']
4571,,['Thriller'],,tt8933096,,,68 min,Abduction of Jean,,['2018']
4572,,"['Drama', 'Romance']",,tt9015538,7.0,,,Ishq Puni Thare,5.0,['2018']
4573,,"['Action', 'Mystery', 'Thriller']",,tt6593242,,,110 min,Eyes Wide Open,,['2018']
4574,,"['Biography', 'Crime', 'Drama']",,tt4157058,6.6,,100 min,Mihkel,68.0,['2018']
4575,,['Drama'],,tt8046610,,,,Just Us,,['2018']
4576,,['Drama'],,tt7402108,6.7,,145 min,Uncle,731.0,['2018']
4577,,['Horror'],,tt9494300,4.2,,90 min,Otlum,9.0,['2018']
4578,,['Drama'],,tt8396096,5.9,,135 min,Hoichoi Unlimited,80.0,['2018']
4579,,['Drama'],,tt8334056,6.4,,75 min,Un violent désir de bonheur,40.0,['2018']
4580,,"['Adventure', 'Crime']",,tt6343490,8.6,,100 min,Sunny Juliette,14.0,['2018']
4581,,"['Drama', 'Thriller']",,tt7632348,4.2,,56 min,That Night,6.0,['2018']
4582,,['Drama'],,tt6749272,,,,Dos Fridas,,['2018']
4583,,"['Crime', 'Thriller']",,tt5901570,7.5,,,In Plainview,10.0,['2018']
4584,,['Drama'],,tt8648232,,,,Aberdeen,,['2018']
4585,,['Comedy'],,tt1146918,6.8,,,Dirty Politics,28.0,['2018']
4586,,['Drama'],,tt9081510,,,,Di da zhi mi,,['2018']
4587,,['Thriller'],,tt4335916,,,101 min,Swipe Left,,['2018']
4588,,['Drama'],,tt8785138,6.0,,,Vadda Kalakaar,9.0,['2018']
4589,,['Romance'],,tt8650508,7.4,,,Ee Maaya Peremito,21.0,['2018']
4590,,"['Crime', 'Drama']",,tt6938428,,,,Fly by Night,,['2018']
4591,,['Drama'],,tt5138766,9.1,,102 min,In the Orchard,29.0,['2018']
4592,,['Comedy'],,tt9116320,5.6,,101 min,Dünya Hali,49.0,['2018']
4593,,"['Comedy', 'Drama', 'Romance']",,tt6904262,6.7,,96 min,Die Wunderübung,74.0,['2018']
4594,,['Thriller'],,tt7620608,,,,Prolonged Exposure,,['2018']
4595,,['Horror'],,tt6148864,7.6,,74 min,Fang,13.0,['2018']
4596,,['Drama'],,tt7212514,8.4,,109 min,Pupa,29.0,['2018']
4597,PG,['Family'],,tt6657132,,,,Breakthrough,,['2018']
4598,,"['Action', 'Adventure', 'Drama']",,tt7611326,6.0,,90 min,Lost In Apocalypse,33.0,['2018']
4599,,"['Drama', 'Horror']",,tt9143604,8.0,,98 min,The World is Full of Secrets,8.0,['2018']
4600,,['Drama'],,tt8293906,7.5,,89 min,Amare Amaro,11.0,['2018']
4601,,['Family'],,tt9030150,,,,Home Sweet Home,,['2018']
4602,,"['Action', 'Crime', 'Drama']",,tt5922358,8.3,,78 min,Narco Valley,48.0,['2018']
4603,,"['Comedy', 'Drama']",,tt8842380,7.5,,,Cinta sama dengan Cindolo na Tape,6.0,['2018']
4604,,"['Drama', 'Horror', 'Mystery']",,tt9466320,8.4,,110 min,Zerk,29.0,['2018']
4605,,['Comedy'],,tt7010460,7.4,,76 min,Just Drifting Along,22.0,['2018']
4606,,['Horror'],,tt7453280,3.7,,87 min,Weevil,31.0,['2018']
4607,,['Drama'],,tt6879970,,,,Chased,,['2018']
4608,,['Comedy'],,tt5522310,7.0,,72 min,A Lesson in Cruelty,318.0,['2018']
4609,,['Thriller'],,tt7772872,,,,Painter,,['2018']
4610,,['Drama'],,tt8473532,5.6,,80 min,As I Lay Dying,23.0,['2018']
4611,,['Action'],,tt8208104,,,,Veeramadevi,,['2018']
4612,,['Comedy'],,tt9020648,6.2,,,One Crazy Christmas,26.0,['2018']
4613,,"['Comedy', 'Drama', 'Mystery']",,tt8423160,,,102 min,Degenerates,,['2018']
4614,,['Thriller'],,tt7230016,8.0,,85 min,Empty Metal,5.0,['2018']
4615,,['Horror'],,tt9146130,5.7,,88 min,The Returning,14.0,['2018']
4616,,"['Drama', 'Family']",,tt4859240,7.1,,86 min,Not a Stranger,22.0,['2018']
4617,,['Family'],,tt8852130,,,115 min,Titanic,,['2018']
4618,,['Comedy'],,tt4211620,6.4,,85 min,Jean-François i el sentit de la vida,55.0,['2018']
4619,,['Action'],,tt4327418,7.3,,88 min,Loss Prevention,12.0,['2018']
4620,,"['Action', 'Adventure']",,tt9897764,,,90 min,River Pirates,,['2018']
4621,,['Drama'],,tt5921100,7.1,,96 min,Omotenashi,66.0,['2018']
4622,,"['Action', 'Crime', 'Thriller']",,tt7548570,7.4,,138 min,Swathanthryam Ardharathriyil,887.0,['2018']
4623,,"['Comedy', 'Drama']",,tt5771636,,,,Dinner with Edward,,
4624,,"['Comedy', 'Drama', 'Romance']",,tt5290196,6.7,,,American Curious,64.0,['2018']
4625,,['Thriller'],,tt4844720,3.6,,124 min,Bhay,5.0,['2018']
4626,,['Comedy'],,tt3989740,7.6,,,El Abuelo,15.0,['2018']
4627,,"['Comedy', 'Crime']",,tt6532192,6.1,,97 min,Un nemico che ti vuole bene,93.0,['2018']
4628,,"['Drama', 'Horror', 'Thriller']",,tt8337916,4.0,,96 min,Phaedra,22.0,['2018']
4629,,['Horror'],,tt9373796,2.3,,82 min,Tusuk Jelangkung di Lubang Buaya,11.0,['2018']
4630,,['Horror'],,tt5220078,1.9,,87 min,Haunted 3: Spirits,89.0,['2018']
4631,,['Horror'],,tt7353454,6.3,,107 min,"¿Eres tú, papá?",19.0,['2018']
4632,,"['Action', 'Mystery', 'Thriller']",,tt8108248,8.1,,131 min,Ratanpur,17.0,['2018']
4633,,"['Drama', 'Romance']",,tt8269096,,,95 min,Almost a Love Story,,['2018']
4634,,"['Drama', 'Romance']",,tt8400416,7.2,,98 min,Nham Mat Thay Mua He,82.0,['2018']
4635,,['Action'],,tt8788334,4.2,,,Heavens Warriors,12.0,['2018']
4636,,"['Action', 'Drama', 'Sci-Fi']",,tt4255196,,,,Before the Fire,,['2018']
4637,,['Horror'],,tt8776958,6.8,,102 min,Cin-i ayet,49.0,['2018']
4638,,['Drama'],,tt8458064,,,105 min,The Indian Post Graduate,,['2018']
4639,,['Drama'],,tt4564560,5.1,,103 min,Hijos de la Sal,13.0,['2018']
4640,,['Thriller'],,tt8489868,,,157 min,Good night city,,['2018']
4641,Not Rated,['Comedy'],,tt8204310,,,87 min,Bright Colors and Bold Patterns,,['2018']
