,certificate,genre,gross,imdb_rating,metascore,runtime,title,votes,year
1181,TV-14,['Comedy'],,3.8,,75 min,Threesomething,127.0,2018
1182,,"['Comedy', 'Drama']",,8.1,,97 min,Rossz versek,788.0,2018
1183,,['Animation'],,7.0,,84 min,Funan,149.0,2018
1184,,"['Biography', 'Comedy', 'Drama']",,7.8,,100 min,Der Junge muss an die frische Luft,986.0,2018
1185,,"['Action', 'Drama', 'History']",,7.3,,152 min,Kayamkulam Kochunni,1470.0,2018
1186,,"['Comedy', 'Drama', 'Romance']",,3.5,,89 min,Sex Weather,170.0,2018
1187,Not Rated,"['Drama', 'Fantasy', 'Mystery']",,5.2,,85 min,The Ashram,551.0,2018
1188,Not Rated,"['Comedy', 'Romance']",,5.7,,96 min,Off the Menu,435.0,2018
1189,,['Mystery'],,6.8,,104 min,The Waiter,58.0,2018
1190,,['Comedy'],,6.5,,,That's Not My Dog!,159.0,2018
1191,,['Drama'],,6.8,,114 min,Chuva É Cantoria Na Aldeia Dos Mortos,110.0,2018
1192,,"['Comedy', 'Horror']",,6.1,,81 min,O Clube dos Canibais,236.0,2018
1193,Unrated,['Thriller'],,3.3,,86 min,A Deadly View,215.0,2018
1194,,['Comedy'],,1.4,,75 min,Bocadillo,302.0,2018
1195,,"['Crime', 'Drama', 'Thriller']",,4.8,,70 min,Saint Nicholas,37.0,2018
1196,,['Action'],,2.9,,77 min,The Dragon Unleashed,119.0,2019
1197,,['Drama'],22232.0,6.9,79.0,96 min,Gangbyeon hotel,203.0,2018
1198,,['Comedy'],,,,,Lady Liberty,,2018
1199,,"['Comedy', 'Drama', 'Romance']",,5.2,,84 min,Amoureux de ma femme,555.0,2018
1200,,['Comedy'],,4.5,,80 min,Sharon 1.2.3.,248.0,2018
1201,Not Rated,"['Action', 'Thriller']",,6.0,,145 min,Vishwaroopam 2,1839.0,2018
1202,,"['Comedy', 'Drama']",,7.0,,90 min,Wolkenbruchs wunderliche Reise in die Arme einer Schickse,206.0,2018
1203,TV-PG,"['Action', 'Adventure', 'Comedy']",,4.0,,86 min,Santa Jaws,347.0,2018
1204,,"['Comedy', 'Horror']",,4.1,,112 min,Cherokee Creek,393.0,2018
1205,,"['Comedy', 'Horror']",,7.0,,92 min,Deadtectives,26.0,2018
1206,,['Fantasy'],,4.2,,108 min,We Are Boats,38.0,2018
1207,,['Horror'],,5.5,,71 min,In a Stranger's House,29.0,2018
1208,,['Drama'],,7.3,,97 min,Spare Room,11.0,2018
1209,Not Rated,['Comedy'],,7.0,,119 min,Mitron,1570.0,2018
1210,,"['Drama', 'Fantasy', 'Sci-Fi']",,6.3,,104 min,2050,19.0,2018
1211,TV-MA,"['Drama', 'Sport']",,6.3,68.0,102 min,First Match,1488.0,2018
1212,Not Rated,"['Comedy', 'Drama', 'Music']",,5.7,77.0,80 min,Unlovable,246.0,2018
1213,,"['Drama', 'Family', 'Sci-Fi']",,4.6,,89 min,Mail Order Monster,217.0,2018
1214,,['Drama'],,9.2,,90 min,Chasing Bullitt,9.0,2018
1215,TV-14,['Drama'],,5.7,,88 min,Icebox,390.0,2018
1216,G,"['Action', 'Comedy', 'Family']",,5.7,,88 min,Bernie The Dolphin,230.0,2018
1217,,['Drama'],,7.1,,121 min,Macbeth,795.0,2018
1218,R,['Comedy'],,5.2,,90 min,Most Likely to Murder,580.0,2018
1219,,"['Action', 'Comedy', 'Crime']",,,,,We Still Die the Old Way,,2018
1220,,"['Drama', 'Horror', 'Thriller']",,6.8,,,The Perfection,45.0,2018
1221,,"['Action', 'Comedy']",,5.2,,,Hajwala 2,40.0,2018
1222,,['Comedy'],,8.0,,95 min,Eaten by Lions,50.0,2018
1223,TV-PG,['Drama'],,7.5,,85 min,Ruling of the Heart,21.0,2018
1224,Not Rated,"['Comedy', 'Drama', 'Family']",,7.9,,92 min,A Boy Called Sailboat,187.0,2018
1225,,['Thriller'],,6.7,,104 min,L'heure de la sortie,257.0,2018
1226,,['Thriller'],,5.8,,93 min,Ladyworld,37.0,2018
1227,,['Comedy'],,5.8,,98 min,The More You Ignore Me,284.0,2018
1228,,['Drama'],,6.3,,,Gabriel,28.0,2018
1229,PG,['Drama'],184795.0,6.9,,90 min,Jane and Emma,89.0,2018
1230,Not Rated,"['Animation', 'Family']",,6.1,,79 min,Captain Morten and the Spider Queen,83.0,2018
1231,,['Drama'],,7.4,,136 min,Entre dos aguas,262.0,2018
1232,,['Music'],,7.8,,49 min,Janelle Monáe: Dirty Computer,474.0,2018
1233,Not Rated,"['Action', 'Comedy', 'Crime']",,7.4,,155 min,Teefa in Trouble,2633.0,2018
1234,Not Rated,"['Comedy', 'Horror', 'Thriller']",,7.3,,137 min,Taxiwaala,1478.0,2018
1235,,['Thriller'],,6.8,,102 min,Il testimone invisibile,169.0,2018
1236,R,"['Action', 'Crime', 'Drama']",,5.7,,103 min,Pickings,720.0,2018
1237,,"['Fantasy', 'Sci-Fi']",,2.8,,96 min,Galaxy Lords,112.0,2018
1238,R,"['Action', 'Thriller']",,3.2,,118 min,Armed,331.0,2018
1239,,['Thriller'],,6.6,,93 min,The Dead Center,34.0,2018
1240,,['Comedy'],,6.3,,94 min,Re loca,350.0,2018
1241,Not Rated,"['Horror', 'Romance', 'Thriller']",,6.0,,92 min,Lover,328.0,2018
1242,R,"['Comedy', 'Drama']",,7.3,,98 min,Papi Chulo,125.0,2018
1243,,"['Action', 'Drama']",,6.5,,80 min,Zan,286.0,2018
1244,,"['Comedy', 'Drama']",,6.4,,110 min,Troppa grazia,254.0,2018
1245,,"['Animation', 'Adventure', 'Family']",,7.8,,84 min,Marnies Welt,18.0,2018
1246,,"['Drama', 'War']",,5.4,,104 min,Dywizjon 303,315.0,2018
1247,,['Comedy'],,5.7,,107 min,La ch'tite famille,2190.0,2018
1248,R,['Comedy'],,3.9,,95 min,Frat Pack,289.0,2018
1249,TV-MA,['Comedy'],,5.0,,100 min,Sorry for Your Loss,143.0,2018
1250,,['Comedy'],,6.2,,125 min,Notti magiche,307.0,2018
1251,,['Family'],,5.9,,150 min,Bucket List,357.0,2018
1252,,"['Drama', 'Thriller']",,5.0,,83 min,Les fauves,105.0,2018
1253,,['Drama'],,5.2,,105 min,O Grande Circo Místico,291.0,2018
1254,TV-14,['Thriller'],,5.4,,87 min,The Neighborhood Watch,54.0,2018
1255,,['Thriller'],,6.1,,102 min,Do-eo-lak,223.0,2018
1256,,['Drama'],,7.5,,84 min,Scarborough,20.0,2018
1257,,"['Action', 'Fantasy']",101516.0,4.7,,110 min,Yun nan chong gu,115.0,2018
1258,TV-14,['Thriller'],,5.0,,85 min,Her Boyfriend's Secret,130.0,2018
1259,Not Rated,['Thriller'],,6.3,,83 min,The Big Take,1548.0,2018
1260,,['Drama'],,7.8,,139 min,Niet Schieten,652.0,2018
1261,TV-14,"['Action', 'Drama', 'Sport']",,8.4,,96 min,Veneno,323.0,2018
1262,,"['Comedy', 'Drama']",,6.0,,98 min,Place publique,508.0,2018
1263,,"['Action', 'Drama']",,6.4,,,False Flag,7.0,2018
1264,,"['Comedy', 'Drama']",,7.1,,95 min,Juanita,16.0,2018
1265,,"['Comedy', 'Drama']",,6.1,,197 min,Hezarpa,701.0,2018
1266,Not Rated,"['Comedy', 'Drama', 'Romance']",,3.2,,90 min,5 Weddings,252.0,2018
1267,,"['Adventure', 'Comedy', 'Drama']",,7.8,,135 min,Load Wedding,474.0,2018
1268,,"['Comedy', 'Drama']",,5.7,,92 min,Reach,169.0,2018
1269,,"['Animation', 'Action', 'Sci-Fi']",,5.8,,101 min,Gojira: kessen kidô zôshoku toshi,2953.0,2018
1270,,['Drama'],,7.0,,91 min,Chained for Life,111.0,2018
1271,Not Rated,['Comedy'],103385.0,4.5,,136 min,Happy Phirr Bhag Jayegi,832.0,2018
1272,Not Rated,['Drama'],,5.4,75.0,92 min,Jinn,180.0,2018
1273,,"['Comedy', 'Drama']",,6.9,,95 min,Dry Martina,80.0,2018
1274,,"['Action', 'Crime', 'Drama']",,3.0,,105 min,A Lonely Woman,78.0,2018
1275,,['Comedy'],,5.7,,98 min,Photo de famille,295.0,2018
1276,,['Drama'],,6.8,,110 min,The Good Ground,54.0,2018
1277,,"['Horror', 'Thriller']",,3.8,,78 min,Hide in the Light,197.0,2018
1278,,"['Family', 'Fantasy']",,4.7,,90 min,Vildheks,127.0,2018
1279,,"['Drama', 'Mystery', 'Thriller']",,6.6,,109 min,Rojo,391.0,2018
1280,,"['Comedy', 'Drama']",,6.7,,113 min,The Interpreter,205.0,2018
1281,R,"['Drama', 'Fantasy', 'Horror']",,3.7,,90 min,House of Demons,362.0,2018
1282,Not Rated,"['Animation', 'Action', 'Comedy']",,6.7,,75 min,Scooby-Doo & Batman: The Brave and the Bold,963.0,2018
1283,,['Musical'],,8.2,,160 min,An American in Paris: The Musical,161.0,2018
1284,Not Rated,"['Action', 'Drama']",,8.1,,162 min,Aravindha Sametha Veera Raghava,5517.0,2018
1285,Unrated,['Crime'],,5.5,,86 min,The Work Wife,61.0,2018
1286,,['Comedy'],,4.8,,110 min,The Midas Touch,6.0,2018
1287,,['Horror'],,7.1,,113 min,Dachra,210.0,2018
1288,TV-MA,"['Comedy', 'Crime', 'Thriller']",,5.4,,81 min,Paint It Red,80.0,2018
1289,TV-14,"['Drama', 'Romance']",,6.2,,90 min,Mistrust,826.0,2018
1290,Not Rated,"['Comedy', 'Drama', 'Family']",,4.5,66.0,92 min,Clara's Ghost,149.0,2018
1291,,['Drama'],,9.0,,154 min,Pariyerum Perumal,4620.0,2018
1292,TV-14,['Thriller'],,4.3,,90 min,Broken Star,323.0,2018
1293,R,"['Biography', 'Thriller', 'Western']",,5.6,,92 min,Deadman Standing,138.0,2018
1294,,['Comedy'],,5.3,,99 min,Babamin Ceketi,217.0,2018
1295,,"['Horror', 'Thriller']",,7.6,,,Hurt,48.0,2018
1296,,['Horror'],,5.7,,68 min,The Blackwell Ghost 2,76.0,2018
1297,,"['Action', 'Comedy']",,3.5,,100 min,Hot Dog,920.0,2018
1298,,['Sci-Fi'],,6.3,,90 min,Spider-Man 2: Another World,130.0,2018
1299,,"['Adventure', 'Comedy', 'Drama']",,7.4,,116 min,25 km/h,654.0,2018
1300,,['Thriller'],,4.2,49.0,102 min,They Remain,656.0,2018
1301,,['Drama'],10628.0,6.3,74.0,97 min,Figlia mia,559.0,2018
1302,,"['Drama', 'History', 'Horror']",,6.9,,88 min,Gwen,59.0,2018
1303,,"['Comedy', 'Romance']",,7.4,,97 min,Tyhjiö,172.0,2018
1304,,"['Horror', 'Thriller']",,3.2,,86 min,The Cabin,265.0,2018
1305,PG,"['Drama', 'Romance']",,5.9,,101 min,Beyond Paradise,320.0,2018
1306,,"['Drama', 'Musical']",,8.9,,160 min,Everybody's Talking About Jamie,129.0,2018
1307,,['Drama'],,6.8,,83 min,My Foolish Heart,99.0,2018
1308,,"['Horror', 'Thriller']",,4.7,,97 min,Lasso,314.0,2018
1309,,['Animation'],,5.2,,75 min,The Princess and the Dragon,74.0,2018
1310,Not Rated,"['Comedy', 'Horror']",58177.0,4.5,,89 min,Cynthia,219.0,2018
1311,TV-14,"['Comedy', 'Romance']",,7.0,,90 min,No Sleep 'Til Christmas,561.0,2018
1312,,"['Crime', 'Mystery', 'Western']",,4.9,,88 min,Texas Cotton,119.0,2018
1313,,['Drama'],,6.5,,105 min,The Man Who Surprised Everyone,249.0,2018
1314,Not Rated,"['Action', 'Horror']",,3.5,,91 min,Minutes to Midnight,157.0,2018
1315,,['Drama'],,6.8,,92 min,Cops,131.0,2018
1316,TV-MA,['Drama'],,5.8,65.0,93 min,All Square,223.0,2018
1317,,['Comedy'],,7.0,,86 min,Destination: Dewsbury,39.0,2018
1318,TV-14,"['Mystery', 'Sci-Fi', 'Thriller']",,3.3,,75 min,7 Splinters in Time,396.0,2018
1319,,"['Comedy', 'Drama']",,5.7,,93 min,When Jeff Tried to Save the World,219.0,2018
1320,,"['Crime', 'Drama', 'Romance']",,7.5,,127 min,The Reports on Sarah and Saleem,337.0,2018
1321,,"['Drama', 'War']",,6.4,,103 min,Les confins du monde,208.0,2018
1322,Not Rated,['Drama'],,6.6,,98 min,Mi-sseu-baek,252.0,2018
1323,,"['Crime', 'Drama']",,7.1,,126 min,Korô no chi,296.0,2018
1324,,['Drama'],,6.3,,95 min,Dublin Oldschool,334.0,2018
1325,Not Rated,['Drama'],,6.7,77.0,97 min,Oiktos,1037.0,2018
1326,,"['Comedy', 'Drama']",,5.8,,88 min,Voyez comme on danse,198.0,2018
1327,,"['Action', 'Adventure', 'Sci-Fi']",,2.3,,74 min,Jurassic Galaxy,26.0,2018
1328,,"['Comedy', 'Drama']",,7.4,,98 min,C'est ça l'amour,77.0,2018
1329,TV-MA,['Comedy'],,8.2,,87 min,Trabajo Sucio,169.0,2018
1330,,"['Action', 'Comedy', 'Thriller']",,3.5,,132 min,Linhas de Sangue,175.0,2018
1331,,"['Drama', 'Romance', 'Sport']",,8.6,,130 min,Bizim Için Sampiyon,3303.0,2018
1332,G,"['Family', 'Sport']",,5.5,,76 min,Alex & Me,231.0,2018
1333,,"['Crime', 'Drama']",,7.8,,88 min,Goliat,140.0,2018
1334,Not Rated,['Thriller'],,4.5,,80 min,Hospitality,162.0,2018
1335,,['Drama'],,6.5,,150 min,Wu Wen Xi Dong,655.0,2018
1336,,"['Drama', 'Romance']",,6.6,,102 min,To the Night,42.0,2018
1337,,['Horror'],,3.7,,90 min,Dead Squad: Temple of the Undead,197.0,2018
1338,,"['Comedy', 'Drama']",,7.8,,84 min,Funny Story,72.0,2018
1339,TV-MA,['Horror'],,3.9,,90 min,American Fright Fest,333.0,2018
1340,TV-14,"['Comedy', 'Drama', 'Romance']",,5.7,,89 min,For the Love of George,368.0,2018
1341,,['Horror'],,5.3,,80 min,Reborn,30.0,2018
1342,,['Drama'],,6.7,,92 min,Première année,917.0,2018
1343,,['Comedy'],,6.1,,87 min,Empowered,1389.0,2018
1344,,"['Adventure', 'Horror']",,4.1,,77 min,Slay Belles,154.0,2018
1345,,['Drama'],,6.7,,105 min,Kraben rahu,220.0,2018
1346,,['Thriller'],,5.7,,90 min,Boyfriend's Deceit,48.0,2018
1347,,"['Crime', 'Drama', 'Mystery']",,6.0,,106 min,Intrigo: Death of an Author,61.0,2018
1348,Not Rated,['Drama'],203701.0,6.7,,114 min,Gukgabudo-ui Nal,264.0,2018
1349,,['Romance'],,7.7,,,Until We Meet Again,9.0,2018
1350,,['Thriller'],,5.2,,88 min,Hell Is Where the Home Is,117.0,2018
1351,PG-13,['Drama'],,8.0,,96 min,"Garabandal, solo Dios lo sabe",66.0,2018
1352,,"['Comedy', 'Drama']",17325.0,7.3,91.0,122 min,"A Bread Factory, Part One",70.0,2018
1353,,"['Mystery', 'Thriller']",,7.4,66.0,105 min,Profile,265.0,2018
1354,,['Drama'],,9.0,,93 min,An Audience of Chairs,7.0,2018
1355,TV-MA,"['Horror', 'Sci-Fi', 'Thriller']",,1.9,,91 min,Black Wake,179.0,2018
1356,,['Drama'],,6.8,,115 min,Euforia,304.0,2018
1357,,['Drama'],,7.8,,80 min,Tucked,22.0,2018
1358,Not Rated,"['Action', 'Adventure', 'Sci-Fi']",,2.2,,86 min,Hornet,89.0,2018
1359,,['Drama'],,7.2,,220 min,Antony & Cleopatra,57.0,2018
1360,,['Drama'],,7.1,,96 min,The Third Wife,203.0,2018
1361,TV-14,"['Comedy', 'Romance']",,5.3,,94 min,The Truth About Lies,375.0,2018
1362,,['Comedy'],,4.9,,108 min,Walk Like a Panther,409.0,2018
1363,,"['Biography', 'Drama', 'Thriller']",,2.8,,,Na rayone,216.0,2018
1364,,['Comedy'],,6.3,,106 min,The Bromley Boys,378.0,2018
1365,Not Rated,"['Action', 'Crime', 'Drama']",,7.4,,170 min,Imaikkaa Nodigal,3206.0,2018
1366,,"['Comedy', 'Drama', 'Family']",,6.8,,130 min,Dead Pigs,153.0,2018
1367,,"['Biography', 'Drama', 'Music']",,7.6,,128 min,Gundermann,454.0,2018
1368,,['Drama'],,4.3,,88 min,Burning Shadow,115.0,2018
1369,,['Drama'],28293.0,6.4,64.0,144 min,L'apparition,777.0,2018
1370,,['Drama'],,6.9,,115 min,3 Tage in Quiberon,678.0,2018
1371,,"['Horror', 'Mystery', 'Thriller']",,7.8,,,The Black String,21.0,2018
1372,,"['Action', 'Horror']",,6.9,,91 min,Black Site,23.0,2018
1373,,['Thriller'],,7.9,,97 min,The Dig,95.0,2018
1374,,['Drama'],,6.7,79.0,86 min,Night Comes On,352.0,2018
1375,,"['Biography', 'Drama', 'History']",4009.0,6.8,,110 min,Frank and Ava,8.0,2018
1376,,['Drama'],,8.6,,153 min,Kunju Daivam,150.0,2018
1377,,"['Drama', 'History', 'Thriller']",,7.9,,,The Bird Catcher,15.0,2018
1378,,"['Comedy', 'Drama']",,5.8,,98 min,Love & Debt,32.0,2018
1379,,['Drama'],,7.7,,,National Theatre Live: Cat on a Hot Tin Roof,147.0,2018
1380,,"['Action', 'Adventure', 'Sci-Fi']",,3.4,,,Eruption: LA,141.0,2018
1381,,['Biography'],,7.4,,105 min,L'incroyable histoire du facteur Cheval,89.0,2018
1382,,['Action'],,3.2,,90 min,Bad Company,65.0,2018
1383,,['Family'],,,,98 min,Back of the Net,,2018
1384,PG-13,['Drama'],,8.8,,,Brian Banks,25.0,2018
1385,TV-PG,"['Comedy', 'Drama', 'Family']",,5.5,,96 min,To The Beat!,113.0,2018
1386,,['Romance'],,6.1,,90 min,Mr. 365,109.0,2018
1387,,"['Drama', 'Romance']",,6.6,,130 min,Nina,217.0,2018
1388,,['Drama'],,6.1,,82 min,Pearl,54.0,2018
1389,,['Action'],,7.6,,125 min,Polis Evo 2,201.0,2018
1390,,['Comedy'],,5.9,,,Girls with Balls,59.0,2018
1391,,['Drama'],,8.2,,,Tomorrow,16.0,2018
1392,Not Rated,['Drama'],,5.0,,77 min,Rock Steady Row,165.0,2018
1393,,['Horror'],20726.0,4.7,,114 min,Ren mian yu: Hong yu xiao nuhai waizhuan,140.0,2018
1394,,"['Drama', 'History']",,7.7,,95 min,La grande noirceur,160.0,2018
1395,,['Drama'],,6.2,,119 min,In My Room,216.0,2018
1396,,['Drama'],,5.7,68.0,105 min,Joueurs,207.0,2018
1397,,"['Comedy', 'Drama', 'Family']",72519.0,7.5,,120 min,Geugeotmani Nae Sesang,445.0,2018
1398,,"['Action', 'Crime', 'Drama']",,3.9,,102 min,Milk and Honey: The Movie,50.0,2018
1399,,['Comedy'],,7.0,,,Stuck,21.0,2018
1400,Not Rated,"['Action', 'Fantasy', 'Horror']",,5.9,,105 min,Mulgoe,527.0,2018
1401,,"['Action', 'Adventure', 'Comedy']",,7.5,,123 min,Wiro Sableng 212,1166.0,2018
1402,,"['Drama', 'Mystery', 'Thriller']",,5.4,,115 min,Rapurasu no majo,291.0,2018
1403,,"['Comedy', 'Horror']",,,,,Rottentail,,2018
1404,,['Drama'],,6.7,,116 min,Sauver ou périr,202.0,2018
1405,TV-14,['Thriller'],,5.8,,86 min,Killer Single Dad,131.0,2018
1406,TV-14,"['Crime', 'Drama']",,5.1,,86 min,My Husband's Double Life,93.0,2018
1407,,"['Drama', 'Thriller']",,7.2,,92 min,Unintended,9.0,2018
1408,,"['Crime', 'Drama']",,5.2,,90 min,22 Chaser,224.0,2018
1409,,"['Biography', 'Crime', 'Drama']",,8.6,,136 min,Lof mér að falla,449.0,2018
1410,,['Romance'],,6.1,,82 min,Sunburn,23.0,2018
1411,,"['Comedy', 'Romance']",,,,95 min,Red Rover,,2018
1412,,['Horror'],,7.1,,92 min,Siccin 5,548.0,2018
1413,,"['Action', 'Fantasy', 'Romance']",,3.3,,141 min,A Xiu Luo,138.0,2018
1414,TV-14,['Thriller'],,5.2,,90 min,Nanny Surveillance,178.0,2018
1415,Not Rated,['Drama'],,6.8,,104 min,Angrezi Mein Kehte Hain,810.0,2018
1416,,"['Drama', 'Horror']",,4.5,,96 min,Enter The Wild,972.0,2018
1417,,"['Comedy', 'Sci-Fi']",,7.5,,125 min,Arif V 216,24842.0,2018
1418,PG-13,"['Action', 'Adventure', 'Family']",,5.7,,87 min,Surviving the Wild,109.0,2018
1419,R,['Horror'],,3.4,,91 min,Behind the Walls,145.0,2018
1420,,"['Comedy', 'Musical']",,8.9,,112 min,The Guy Who Didn't Like Musicals,84.0,2018
1421,,['Horror'],,3.7,,85 min,Bad Apples,516.0,2018
1422,,['Comedy'],,4.9,,80 min,The Pastor and the Pro,137.0,2018
1423,,"['Horror', 'Mystery', 'Thriller']",,5.1,,106 min,No dormirás,800.0,2018
1424,Not Rated,"['Action', 'Drama', 'History']",,5.3,,150 min,Paltan,651.0,2018
1425,,['Animation'],,5.6,,81 min,The Boxcar Children: Surprise Island,73.0,2018
1426,,['Drama'],,6.8,,99 min,Les distàncies,564.0,2018
1427,,['Comedy'],,8.1,,102 min,Ghost Light,21.0,2018
1428,,['Drama'],,6.6,83.0,110 min,Tarde Para Morir Joven,286.0,2018
1429,,"['Crime', 'Drama']",,8.1,,155 min,Mulshi Pattern,335.0,2018
1430,,['Mystery'],,4.9,,,La maison des secrets,367.0,2018
1431,Not Rated,"['Horror', 'Thriller']",,3.3,,90 min,The Legend of Halloween Jack,329.0,2018
1432,,"['Comedy', 'Horror']",,6.0,,120 min,Secrets in the Hot Spring,230.0,2018
1433,,['Comedy'],,8.0,,165 min,Jawani Phir Nahi Ani 2,1059.0,2018
1434,Not Rated,['Horror'],,4.2,,89 min,Flight 666,579.0,2018
1435,,"['Fantasy', 'Horror', 'Western']",,4.6,,90 min,West of Hell,460.0,2018
1436,Not Rated,"['Action', 'Thriller']",,7.7,,160 min,Irumbu Thirai,2568.0,2018
1437,,['Drama'],,8.0,,125 min,The Dark Side of Life: Mumbai City,522.0,2018
1438,,['Action'],,7.2,,145 min,Adanga Maru,1031.0,2018
1439,,"['Horror', 'Thriller']",,3.4,,90 min,The Ghost Beyond,139.0,2018
1440,R,['Horror'],,6.3,,80 min,Anne,505.0,2018
1441,,"['Comedy', 'Sci-Fi']",,6.5,,95 min,Tiempo después,408.0,2018
1442,Not Rated,"['Crime', 'Drama', 'Mystery']",,4.8,,106 min,Making a Killing,117.0,2018
1443,,"['Crime', 'Drama', 'Mystery']",,7.8,,162 min,Diamond Dust,1417.0,2018
1444,,"['Crime', 'Drama']",,6.9,,95 min,La terra dell'abbastanza,476.0,2018
1445,,['Drama'],,7.3,,99 min,Egy nap,395.0,2018
1446,,['Musical'],,4.2,,97 min,Alien Crystal Palace,28.0,2018
1447,,"['Comedy', 'Thriller']",,4.1,,93 min,Target,225.0,2018
1448,,['Drama'],,7.3,,95 min,The Parting Glass,60.0,2018
1449,,"['Horror', 'Thriller']",,6.8,,,Thriller,12.0,2018
1450,,"['Action', 'Sci-Fi', 'Thriller']",,2.1,,105 min,Astro,325.0,2018
1451,PG,"['Comedy', 'Drama']",,5.0,,78 min,Hope Springs Eternal,325.0,2018
1452,,"['Comedy', 'Drama']",,5.9,,97 min,Io sono Tempesta,505.0,2018
1453,,['Drama'],,7.9,,90 min,Red,23.0,2018
1454,,"['Action', 'Horror', 'Mystery']",,8.2,,90 min,The Clinic,5.0,2018
1455,,"['Family', 'Sci-Fi']",,6.1,,84 min,Ensamma i rymden,54.0,2018
1456,,['Comedy'],,6.0,,,30 Nights,12.0,2018
1457,R,['Thriller'],,,,104 min,Imprisoned,,2018
1458,,"['Drama', 'Horror', 'Thriller']",,5.1,,109 min,"Muere, monstruo, muere",232.0,2018
1459,,['Drama'],,5.6,,97 min,This Is My Year,57.0,2018
1460,,['Drama'],,6.8,46.0,101 min,Jellyfish,103.0,2018
1461,,"['Comedy', 'Crime', 'Romance']",31409.0,7.7,,108 min,¡He matado a mi marido!,26.0,2018
1462,TV-14,"['Drama', 'Thriller']",,5.8,,,No Good Deed,85.0,2018
1463,,['Drama'],,5.8,,98 min,Que le diable nous emporte,112.0,2018
1464,PG-13,['Comedy'],,3.6,,84 min,Public Disturbance,533.0,2018
1465,,"['Drama', 'Thriller']",,5.5,,,A Woman's Nightmare,40.0,2018
1466,Not Rated,['Drama'],,5.4,,122 min,"Inkan, gongkan, sikan grigo inkan",275.0,2018
1467,,"['Action', 'Adventure', 'Horror']",,3.1,,,Antidote,77.0,2018
1468,,['Drama'],,4.0,,88 min,Octavio Is Dead!,169.0,2018
1469,,['Drama'],,7.9,,,Up North,20.0,2018
1470,,['Drama'],,8.6,,88 min,We Only Know So Much,14.0,2018
1471,,['Drama'],243799.0,6.9,,96 min,La disparition des lucioles,167.0,2018
1472,,['Drama'],,8.1,,,Shonar Pahar,260.0,2018
1473,,['Drama'],,5.8,,84 min,Continuer,133.0,2018
1474,,"['Comedy', 'Drama']",,5.8,,105 min,Normandie nue,476.0,2018
1475,,"['Action', 'Comedy', 'Horror']",,5.8,,90 min,The Sunday Night Slaughter,11.0,2018
1476,TV-14,['Drama'],,7.3,,120 min,Pulang,379.0,2018
1477,,['Thriller'],,3.8,,90 min,In the Cloud,270.0,2018
1478,,['Drama'],,6.9,75.0,66 min,Grass,368.0,2018
1479,Not Rated,"['Action', 'Crime', 'Drama']",,7.4,,146 min,Chekka Chivantha Vaanam,4237.0,2018
1480,,['Drama'],,9.4,,77 min,Tortured for Christ,92.0,2018
1481,,['Comedy'],,7.5,,91 min,Der Vorname,770.0,2018
1482,TV-14,"['Action', 'Adventure', 'Horror']",,3.5,,85 min,The Outer Wild,267.0,2018
1483,,['Drama'],,6.8,,90 min,Viaje al cuarto de una madre,361.0,2018
1484,,"['Comedy', 'Drama']",,6.9,,115 min,Wanbyeokhan tain,308.0,2018
1485,,"['Action', 'Thriller']",,4.8,,165 min,Genius,705.0,2018
1486,,['Drama'],,6.4,,101 min,Acquainted,5.0,2018
1487,,['Comedy'],,3.7,,88 min,"Madame Mills, une voisine si parfaite",166.0,2018
1488,PG-13,['Drama'],4165949.0,5.5,25.0,85 min,Ya Veremos,483.0,2018
1489,TV-PG,"['Comedy', 'Drama', 'Musical']",,6.6,,85 min,Christmas Harmony,230.0,2018
1490,,['Thriller'],,8.1,,95 min,122,1082.0,2018
1491,,['Drama'],,6.9,,84 min,Cómprame un revolver,117.0,2018
1492,,"['Comedy', 'Drama', 'Thriller']",,7.7,,96 min,Remélem legközelebb sikerül meghalnod:),375.0,2018
1493,,"['Drama', 'Horror']",,5.3,,72 min,Ma,7.0,2018
1494,,['Comedy'],,5.7,,100 min,Hello I Love You,102.0,2018
1495,,"['Comedy', 'Drama']",670883.0,6.3,61.0,134 min,Yi chu hao xi,926.0,2018
1496,,['Drama'],,6.3,,105 min,Un ange,132.0,2018
1497,Not Rated,"['Action', 'Drama']",,6.9,,162 min,Kaala,6675.0,2018
1498,,['Horror'],,7.0,,,Followed,6.0,2018
1499,,"['Action', 'Drama', 'Thriller']",,7.6,,130 min,Varathan,1545.0,2018
1500,Unrated,['Drama'],,6.4,,74 min,He Loves Me,54.0,2018
1501,,"['Comedy', 'Drama']",,7.5,,69 min,Chicken Girls: The Movie,53.0,2018
1502,,['Drama'],,9.2,,,Craig Ross Jr.'s Monogamy,96.0,2018
1503,,['Drama'],71971.0,5.3,,135 min,Helicopter Eela,604.0,2018
1504,,"['Comedy', 'Sci-Fi', 'Thriller']",,6.5,,101 min,Nothing Really Happens,36.0,2018
1505,,"['Comedy', 'Romance']",,1.7,,84 min,Te juro que yo no fui,109.0,2018
1506,TV-14,['Drama'],,4.4,,109 min,El Día de la Unión,201.0,2018
1507,PG,['Drama'],,5.2,26.0,94 min,Change in the Air,81.0,2018
1508,,"['Comedy', 'Drama', 'Thriller']",,5.7,,93 min,Videomannen,178.0,2018
1509,,"['Crime', 'Drama', 'Thriller']",,7.0,,109 min,The Factory,641.0,2018
