,certificate,genre,gross,imdb_rating,metascore,runtime,title,votes,year
2470,,['Horror'],,7.9,,,My Soul to Keep,7.0,['2018']
2471,,['Action'],,3.7,,,Rumble,186.0,['2018']
2472,,['Romance'],746933.0,6.5,,101 min,Chao shi kong tong ju,568.0,['2018']
2473,,['Horror'],,4.7,,,23:59: The Haunting Hour,21.0,['2018']
2474,,"['Horror', 'Thriller']",,3.0,,90 min,Burnt Offering,125.0,['2018']
2475,,"['Adventure', 'Thriller']",,8.4,,,Last Man,13.0,['2018']
2476,,"['Drama', 'Sport']",,8.2,,98 min,Ice: The Movie,12.0,['2018']
2477,,['Drama'],,7.7,,,Rabbit,7.0,['2018']
2478,,['Drama'],,,,,SKIN,,['2018']
2479,,['Comedy'],,3.7,,122 min,Pettilambattra,15.0,['2018']
2480,,['Drama'],,8.9,,75 min,The Texture of Falling,502.0,['2018']
2481,,"['Drama', 'Thriller']",,5.2,,85 min,Sequestro Relâmpago,53.0,['2018']
2482,,['Drama'],,,,,Operation Gold Fish,,['2018']
2483,,['Horror'],,5.1,,77 min,Asih,120.0,['2018']
2484,,"['Comedy', 'Drama']",,5.8,,90 min,Lajkó - Cigány az ürben,562.0,['2018']
2485,,['Drama'],,6.8,,88 min,Luciérnagas,31.0,['2018']
2486,,['Horror'],,4.5,,62 min,Puppet Master: Blitzkrieg Massacre,13.0,['2018']
2487,,['Drama'],,6.4,,81 min,Solace,7.0,['2018']
2488,,['Drama'],,6.3,,80 min,El Refugio de los Insomnes,210.0,['2018']
2489,,['Drama'],,6.6,,98 min,Sophia Antipolis,109.0,['2018']
2490,,"['Drama', 'Romance']",,,,100 min,... It's Love?,,['2018']
2491,,"['Drama', 'Family', 'Romance']",,6.0,,90 min,Christmas Camp,50.0,['2018']
2492,,['Drama'],,6.5,,83 min,Virágvölgy,102.0,['2018']
2493,,['Comedy'],,7.0,,83 min,In viaggio con Adele,31.0,['2018']
2494,,"['Drama', 'War']",,3.2,,62 min,1945 From This Day,20.0,['2018']
2495,,"['Drama', 'Sci-Fi']",,,,77 min,Taking Tiger Mountain Revisited,,['2018']
2496,,['Comedy'],,7.3,,,Zombiepura,45.0,['2018']
2497,,"['Adventure', 'Sci-Fi']",,7.2,,,Kohi ga Samenai Uchi Ni,148.0,['2018']
2498,,['Drama'],,5.9,,94 min,Splinters,13.0,['2018']
2499,,['Drama'],,7.2,,82 min,Niña errante,25.0,['2018']
2500,,['Drama'],,7.3,,100 min,Nichinichi Kore Kôjitsu,98.0,['2018']
2501,,"['Comedy', 'Drama']",,4.8,,90 min,Sly,105.0,['2018']
2502,,"['Adventure', 'Drama', 'Romance']",,8.9,,95 min,Mudras Calling,1136.0,['2018']
2503,,"['Comedy', 'Drama']",,7.4,,139 min,The Eighth Commissioner,551.0,['2018']
2504,,"['Adventure', 'Comedy', 'Drama']",,6.9,,116 min,"Grüner wird's nicht, sagte der Gärtner und flog davon",90.0,['2018']
2505,,['Drama'],,9.0,,122 min,Merku Thodarchi Malai,1207.0,['2018']
2506,,['Comedy'],,4.4,,106 min,Deliha 2,1535.0,['2018']
2507,Not Rated,"['Action', 'Drama']",,4.8,,158 min,Seema Raja,1255.0,['2018']
2508,,['Drama'],,7.0,,94 min,Sid & Aya: Not a Love Story,143.0,['2018']
2509,TV-PG,"['Drama', 'Romance']",,7.3,,121 min,My Perfect You,125.0,['2018']
2510,TV-14,['Thriller'],,5.4,,89 min,Til Ex Do Us Part,17.0,['2018']
2511,,['Comedy'],,8.6,,,Thirudathey Papa Thirudathey,7.0,['2018']
2512,,['Comedy'],,6.4,,,Miamor perdido,88.0,['2018']
2513,,"['Comedy', 'Family']",,5.0,,93 min,Bücür,121.0,['2018']
2514,,"['Action', 'Comedy', 'Crime']",,4.7,,95 min,Broken Contract,98.0,['2018']
2515,,['Drama'],,6.4,,117 min,Domestik,66.0,['2018']
2516,,['Drama'],,4.0,,89 min,Birds of a Feather 2,35.0,['2018']
2517,,['Crime'],,7.5,,90 min,Mali,116.0,['2018']
2518,,"['Animation', 'Action', 'Adventure']",,6.5,,104 min,Crayon Shin-chan: Burst Serving! Kung Fu Boys - Ramen Rebellion,83.0,['2018']
2519,,"['Comedy', 'Family']",,4.8,,85 min,Ma reum,138.0,['2018']
2520,,"['Action', 'Crime', 'Thriller']",,5.4,,103 min,The Leakers,312.0,['2018']
2521,,"['Comedy', 'Drama', 'Romance']",,7.4,,90 min,Aleksi,135.0,['2018']
2522,,"['Crime', 'Horror', 'Thriller']",,4.2,,85 min,Joel,141.0,['2018']
2523,,['Drama'],,,,89 min,Barbie's Kenny,,['2018']
2524,,"['Action', 'Drama', 'Romance']",,7.1,,124 min,Kidu,775.0,['2018']
2525,,['Drama'],,7.0,,70 min,Cateva conversatii despre o fata foarte inalta,70.0,['2018']
2526,,['Drama'],,,,,I Am That Man,,['2018']
2527,,"['Horror', 'Thriller']",,7.1,,77 min,Brokedown,1427.0,['2018']
2528,,"['Drama', 'Family']",,8.2,,124 min,Pinky Memsaab,40.0,['2018']
2529,,['Drama'],,,,101 min,Run,,['2018']
2530,,"['Comedy', 'Drama']",3550.0,7.4,,77 min,Fourplay,22.0,['2018']
2531,,['Horror'],,4.6,,150 min,Pari,108.0,['2018']
2532,,"['Comedy', 'Family', 'Romance']",,6.0,,94 min,Rüzgar,794.0,['2018']
2533,,['Drama'],,6.3,,110 min,Ming wang xing shi ke,76.0,['2018']
2534,,"['Comedy', 'Romance']",,7.7,,114 min,3D Kanojo Real Girl,39.0,['2018']
2535,,['Drama'],,6.1,,97 min,Kislota,530.0,['2018']
2536,,"['Comedy', 'Horror']",,4.2,,85 min,Christmas Presence,208.0,['2018']
2537,,['Biography'],,8.2,,135 min,National Theatre Live: Julius Caesar,139.0,['2018']
2538,,"['Crime', 'Drama']",,5.0,,97 min,Broken,136.0,['2018']
2539,,['Family'],,6.6,,130 min,Raju Gadu,85.0,['2018']
2540,,['Drama'],,8.4,,86 min,Desolate,14.0,['2018']
2541,,"['Action', 'Drama']",,5.4,,,Johnny,56.0,['2018']
2542,,['Comedy'],,7.2,,105 min,Unli Life,16.0,['2018']
2543,,['Comedy'],,5.2,,105 min,"Les dents, pipi et au lit",461.0,['2018']
2544,,"['Action', 'Romance', 'Thriller']",,6.6,,128 min,Thuppaki Munai,256.0,['2018']
2545,Not Rated,"['Comedy', 'Romance']",,7.4,,133 min,Katheyondu Shuruvagide,239.0,['2018']
2546,,['Comedy'],,5.4,,140 min,Shaadi Teri Bajayenge Hum Band,164.0,['2018']
2547,PG-13,['Comedy'],,4.9,,106 min,Baja,181.0,['2018']
2548,,['Drama'],,7.1,,74 min,Anna's War,130.0,['2018']
2549,,['Comedy'],,,,86 min,Pond Life,,['2018']
2550,,['Action'],,6.2,,,Asuravadham,180.0,['2018']
2551,,"['Drama', 'Sport']",,6.2,,85 min,eHero,412.0,['2018']
2552,,['Drama'],,7.7,,74 min,Supa Modo,137.0,['2018']
2553,,"['Drama', 'Romance']",180946.0,6.4,,114 min,"Ni hao, Zhihua",283.0,['2018']
2554,,['Comedy'],,,,,Jhootha Kahin Ka,,['2018']
2555,,['Romance'],,7.0,,149 min,Nannu Dochukunduvate,232.0,['2018']
2556,,['Sci-Fi'],,2.9,,95 min,Shangri-La: Near Extinction,133.0,['2018']
2557,,['Drama'],,6.4,,94 min,Cobain,156.0,['2018']
2558,,['Drama'],,9.4,,90 min,ML,49.0,['2018']
2559,,"['Drama', 'Family']",,9.1,,,A Second Chance,38.0,['2018']
2560,,['Drama'],,8.3,,,Regionrat,26.0,['2018']
2561,,['Comedy'],,6.4,,,Hotel Gagarin,146.0,['2018']
2562,,"['Comedy', 'Romance']",,7.7,,90 min,Metal Heart,24.0,['2018']
2563,,['Drama'],,,,,Gone by Dawn 2: Dead by Dusk,,['2018']
2564,,"['Comedy', 'Drama', 'Thriller']",,6.1,,73 min,Manyak,678.0,['2018']
2565,,['Comedy'],,5.9,,90 min,Breaking Barbi,8.0,['2018']
2566,Not Rated,"['Action', 'Thriller']",,6.2,,176 min,The Villain,1347.0,['2018']
2567,,"['Comedy', 'Drama']",,7.8,,90 min,THE SECRET of HAPPINESS,88.0,['2018']
2568,,['Horror'],,3.0,,90 min,The Litch,74.0,['2018']
2569,,"['Drama', 'Thriller']",,6.8,,,Psycho,9.0,['2018']
2570,,['Drama'],,,,83 min,Edge of the World,,['2018']
2571,,"['Crime', 'Thriller']",,,,,Last Night,,['2018']
2572,,['Animation'],,8.2,,91 min,Hanuman vs. Mahiravana,66.0,['2018']
2573,,"['Drama', 'Sport']",,7.8,,,Warrior Pride,65.0,['2018']
2574,,"['Adventure', 'Comedy', 'Fantasy']",,7.8,,54 min,Terror Nullius,19.0,['2018']
2575,,['Romance'],,6.0,,137 min,Rangula Raatnam,55.0,['2018']
2576,,"['Drama', 'Sport']",,7.3,,129 min,Harjeeta,126.0,['2018']
2577,,['Comedy'],,5.9,,99 min,Norske byggeklosser,626.0,['2018']
2578,PG,"['Crime', 'Horror', 'Mystery']",,4.2,,90 min,The Barn,59.0,['2018']
2579,,['Drama'],,,,,Kahit ayaw mo na,,['2018']
2580,R,"['Horror', 'Thriller']",,8.2,,91 min,Matriarch,51.0,['2018']
2581,Not Rated,"['Action', 'Drama']",,4.8,,153 min,Amar Akbar Anthony,631.0,['2018']
2582,,['Mystery'],,5.8,,81 min,Clyde Cooper,267.0,['2018']
2583,Not Rated,['Horror'],,8.3,,82 min,It's Just a Game,7.0,['2018']
2584,,['Drama'],,7.5,,127 min,The Products of the American Ghetto,15.0,['2018']
2585,,['Action'],,3.9,,90 min,Shu Shan Xiang Mo Zhuan,58.0,['2018']
2586,,"['Action', 'Fantasy', 'Sci-Fi']",,6.6,,124 min,Bizli: Origin,107.0,['2018']
2587,,['Drama'],,6.4,,90 min,Para Aduma,63.0,['2018']
2588,,"['Crime', 'Drama']",,,,100 min,Fly By Night,,['2018']
2589,,"['Action', 'Adventure', 'Family']",,4.7,,134 min,The Rack Pack,27.0,['2018']
2590,,"['Comedy', 'Drama']",,7.5,,118 min,"Ilosia aikoja, Mielensäpahoittaja",350.0,['2018']
2591,PG,['Musical'],,7.7,,,Revival!,11.0,['2018']
2592,,"['Drama', 'Mystery']",,5.7,,97 min,Otaghe Tarik,107.0,['2018']
2593,,['Comedy'],,4.6,,81 min,Freelancers Anonymous,113.0,['2018']
2594,,['Comedy'],,8.4,,,Gulabjaam,229.0,['2018']
2595,,"['Adventure', 'Family']",,5.1,,,Iqbal & the Jewel of India,16.0,['2018']
2596,,"['Drama', 'Sport']",,6.7,,152 min,Khido Khundi,73.0,['2018']
2597,PG-13,"['Comedy', 'Romance']",,4.6,,88 min,Cómplices,127.0,['2018']
2598,,"['Horror', 'Thriller']",,4.9,,90 min,Shanda's River,260.0,['2018']
2599,,['Drama'],,6.8,,91 min,Familia sumergida,82.0,['2018']
2600,,"['Drama', 'Romance']",,7.6,,121 min,Abhiyude Katha Anuvinteyum,727.0,['2018']
2601,,"['Comedy', 'Horror']",,2.7,,83 min,Zombie World 2,47.0,['2018']
2602,,['Comedy'],,6.4,,97 min,L'amour flou,144.0,['2018']
2603,,"['Comedy', 'Drama', 'Romance']",,5.3,,122 min,Next Enti?,85.0,['2018']
2604,TV-14,"['Drama', 'Romance']",,4.7,,87 min,Women and Sometimes Men,81.0,['2018']
2605,,['Comedy'],,7.1,,,Maskeli Krolar,185.0,['2018']
2606,,['Comedy'],,6.1,,91 min,Womit haben wir das verdient?,136.0,['2018']
2607,Not Rated,"['Comedy', 'Drama', 'Romance']",,5.5,,137 min,Orange,64.0,['2018']
2608,TV-MA,['Comedy'],,2.6,,79 min,Horndogs Beach Party,68.0,['2018']
2609,,['Drama'],,6.5,,102 min,Les drapeaux de papier,28.0,['2018']
2610,,"['Drama', 'Mystery']",,8.0,,118 min,The Window,11.0,['2018']
2611,,"['Comedy', 'Drama']",,6.7,,104 min,Volcano,106.0,['2018']
2612,,"['Comedy', 'Drama']",,8.4,,120 min,Ee. Ma. Yau,1034.0,['2018']
2613,,['War'],,6.7,,82 min,Eleven,97.0,['2018']
2614,,['Comedy'],,,,,The Trouble,,['2018']
2615,,['Drama'],,7.0,,,Mori no iru basho,106.0,['2018']
2616,,['Comedy'],,6.7,,112 min,Bel-Ghalat,33.0,['2018']
2617,,"['Comedy', 'Horror']",,3.8,,80 min,Kiss My Ashes,53.0,['2018']
2618,,"['Animation', 'Adventure', 'Comedy']",,6.0,,85 min,Kikoriki. Deja Vu,85.0,['2018']
2619,,"['Action', 'Crime', 'Thriller']",,7.8,,131 min,Abrahaminte Santhathikal,4169.0,['2018']
2620,PG-13,['Comedy'],,6.3,,100 min,What a Man Wants,183.0,['2018']
2621,,['Comedy'],,4.3,,,Bhaagte Raho,9.0,['2018']
2622,,['Fantasy'],,9.0,,78 min,The Conductor,10.0,['2018']
2623,,['Drama'],,6.1,,96 min,Kaybedenler Kulübü Yolda,1129.0,['2018']
2624,,"['Drama', 'History']",,7.4,,110 min,Murer: Anatomie eines Prozesses,139.0,['2018']
2625,,['Comedy'],,8.6,,100 min,Superjhemp retörns,63.0,['2018']
2626,,['Comedy'],,7.5,,80 min,Grandmother's Gold,97.0,['2018']
2627,,['Drama'],,8.2,,,Gaon,55.0,['2018']
2628,,"['Drama', 'Romance']",,5.6,,137 min,Mandharam,51.0,['2018']
2629,,"['Drama', 'Sci-Fi']",,4.1,,73 min,A. I. Tales,97.0,['2018']
2630,,"['Adventure', 'Comedy', 'Fantasy']",,4.7,,95 min,Zu zong shi jiu dai,55.0,['2018']
2631,,"['Horror', 'Sci-Fi', 'Thriller']",,4.3,,93 min,Catskill Park,94.0,['2018']
2632,,['Comedy'],,6.5,,,Chhakka Panja 3,85.0,['2018']
2633,,['Drama'],,6.0,,89 min,Mon ket,370.0,['2018']
2634,,"['Horror', 'Thriller']",,2.6,,80 min,Foto na pamyat,216.0,['2018']
2635,,"['Comedy', 'Drama']",,7.2,,114 min,Savarakathi,350.0,['2018']
2636,PG-13,"['Action', 'Drama', 'Horror']",,3.0,,100 min,Neron,458.0,['2018']
2637,,['Horror'],,6.3,,99 min,Blood Falls,43.0,['2018']
2638,,"['Comedy', 'Romance']",,7.1,,,Simple Wedding,18.0,['2018']
2639,,"['Animation', 'Adventure', 'Family']",,5.2,,70 min,Ice Dragon: Legend of the Blue Daisies,32.0,['2018']
2640,,"['Comedy', 'Drama']",,6.2,,100 min,Sono tornato,903.0,['2018']
2641,,"['Animation', 'Adventure', 'Family']",,8.3,,90 min,Allahyar and the Legend of Markhor,251.0,['2018']
2642,,"['Adventure', 'Drama']",,6.6,,94 min,Une année polaire,113.0,['2018']
2643,Not Rated,"['Action', 'Drama']",,6.5,,121 min,Madurai Veeran,64.0,['2018']
2644,,['Comedy'],,4.0,,90 min,La monnaie de leur pièce,83.0,['2018']
2645,,['Comedy'],,6.1,,,Book Week,30.0,['2018']
2646,,"['Crime', 'Drama', 'Thriller']",,6.3,,161 min,Vanjagar Ulagam,164.0,['2018']
2647,,"['Mystery', 'Thriller']",,,,86 min,Problemo,,['2018']
2648,,"['Drama', 'Horror']",,,,,La voce del Lupo,,['2018']
2649,,['Comedy'],,4.6,,100 min,Todo Mal,168.0,['2018']
2650,,"['Drama', 'Romance']",,7.3,,99 min,To My 19-Year-Old,40.0,['2018']
2651,,['Comedy'],,4.3,,100 min,Bana Bir Soygun Yaz 2,175.0,['2018']
2652,,"['Comedy', 'Romance']",,7.7,,106 min,The Hopeful Romantic,19.0,['2018']
2653,,['Horror'],,9.4,,90 min,Las Reglas de la Ruina,37.0,['2018']
2654,,['Drama'],,6.8,,102 min,Ceux qui travaillent,59.0,['2018']
2655,,['Drama'],,7.5,,111 min,Terbang: Menembus Langit,49.0,['2018']
2656,,['Comedy'],,7.5,,92 min,BROS. Last Call,1076.0,['2018']
2657,,"['Action', 'Thriller']",,5.9,,99 min,The Villagers,73.0,['2018']
2658,,"['Comedy', 'Drama']",,6.5,,102 min,Jak pies z kotem,131.0,['2018']
2659,,"['Action', 'Adventure', 'Comedy']",,5.0,,100 min,Il ragazzo invisibile: Seconda generazione,341.0,['2018']
2660,TV-MA,"['Drama', 'Horror', 'Mystery']",,4.5,,95 min,Eat Me,179.0,['2018']
2661,,"['Comedy', 'Romance']",,5.7,,116 min,Kalyanam,297.0,['2018']
2662,,"['Action', 'Crime', 'Thriller']",,8.1,,100 min,Suspended Inspector Boro,8.0,['2018']
2663,,['Horror'],,5.9,,101 min,Svart Cirkel,42.0,['2018']
2664,,['Thriller'],,3.0,,79 min,Inhumane,242.0,['2018']
2665,,"['Drama', 'Romance']",,5.7,,85 min,A Nice Quiet Life,70.0,['2018']
2666,,['Thriller'],,6.3,,128 min,Kartha karma kriya,7.0,['2018']
2667,,['Drama'],,7.8,,91 min,Summer Survivors,101.0,['2018']
2668,,"['Action', 'Drama']",,7.3,,71 min,22 Menit,64.0,['2018']
2669,,['Comedy'],,7.8,,106 min,Squad Goals,36.0,['2018']
2670,,"['Horror', 'Thriller']",,6.8,,95 min,Hell Trip,5.0,['2018']
2671,,['Drama'],,4.7,,95 min,Ten Years Thailand,137.0,['2018']
2672,,['Drama'],,3.9,,152 min,Mocking Of Christ,160.0,['2018']
2673,,"['Crime', 'Thriller']",,6.8,,114 min,X.,375.0,['2018']
2674,,['Drama'],,6.6,,98 min,The Journey of Karma,43.0,['2018']
2675,,['Comedy'],,9.1,,92 min,Eleven Eleven,16.0,['2018']
2676,,"['Fantasy', 'Romance']",,7.8,,115 min,My Fairy Tail Love Story,52.0,['2018']
2677,,['Western'],,,,,Sex Terrorists on Wheels,,['2018']
2678,,['Drama'],,6.4,,,Genius,48.0,['2018']
2679,,['Comedy'],,,,90 min,Moms at War,,['2018']
2680,,"['Horror', 'Thriller']",,4.9,,76 min,Devil's Tree: Rooted Evil,1450.0,['2018']
2681,,"['Action', 'Crime', 'Drama']",,4.7,,111 min,Di ya cao,151.0,['2018']
2682,,"['Drama', 'Thriller']",,6.0,,80 min,Worthless,24.0,['2018']
2683,,"['Comedy', 'Horror']",,5.3,,120 min,DOTGA: Da One That Ghost Away,52.0,['2018']
2684,PG,"['Comedy', 'Family']",,3.1,,85 min,A Dog and Pony Show,32.0,['2018']
2685,TV-14,"['Drama', 'Mystery', 'Thriller']",,5.7,,94 min,Las grietas de Jara,172.0,['2018']
2686,,['Drama'],,6.2,,87 min,My Friend the Polish Girl,40.0,['2018']
2687,,"['Comedy', 'Fantasy', 'Romance']",,5.7,,138 min,Love in 7 Days,540.0,['2018']
2688,,['Drama'],,4.1,,123 min,Ye Mantram Vesave,102.0,['2018']
2689,,['Romance'],,9.1,,,We Love,9.0,['2018']
2690,,['Horror'],,4.9,,75 min,Darkness Reigns,495.0,['2018']
2691,,['Thriller'],,5.5,,95 min,My Birthday Song,196.0,['2018']
2692,,"['Action', 'Comedy', 'Family']",,6.5,,145 min,Chalo,602.0,['2018']
2693,,"['Drama', 'History']",,7.1,,123 min,Wackersdorf,140.0,['2018']
2694,Unrated,"['Horror', 'Thriller']",,3.8,,47 min,Ryde or Die,33.0,['2018']
2695,,['Drama'],,7.3,,88 min,Sol de Medianoche,35.0,['2018']
2696,,"['Drama', 'Romance']",,8.0,,,Sirdys,289.0,['2018']
2697,,"['Comedy', 'Fantasy', 'Horror']",,9.3,,63 min,Suburban Coffin,6.0,['2018']
2698,,['Drama'],,6.5,,88 min,Cheat the Hangman,68.0,['2018']
2699,,['Sci-Fi'],,6.3,,89 min,Peripheral,15.0,['2018']
2700,,"['Drama', 'History']",,5.3,,150 min,Red Land (Rosso Istria),117.0,['2018']
2701,,['Thriller'],,,,90 min,Angelique's Isle,,['2018']
2702,,['Thriller'],,,,,One by One,,['2018']
2703,,"['Drama', 'Musical', 'Romance']",,4.3,,138 min,My Story,339.0,['2018']
2704,,['Comedy'],,4.2,,92 min,Patuljci sa naslovnih strana,117.0,['2018']
2705,PG-13,['Thriller'],,9.1,,,Always & 4Ever,10.0,['2018']
2706,,"['Animation', 'Adventure', 'Comedy']",,6.7,,108 min,Doraemon Nobita no Takarajima,256.0,['2018']
2707,,['Thriller'],,6.0,,108 min,Savita Damodar Paranjpe,170.0,['2018']
2708,,['Romance'],,6.6,,156 min,Ammammagarillu,76.0,['2018']
2709,,"['Drama', 'History']",,7.5,,,SGaawaay K'uuna,38.0,['2018']
2710,,"['Drama', 'Mystery', 'Thriller']",,8.2,,,Reaching Distance,25.0,['2018']
2711,,['Comedy'],,5.6,,97 min,Le poulain,145.0,['2018']
2712,,['Horror'],,8.2,,,Beloved Beast,6.0,['2018']
2713,,['Comedy'],,5.2,,96 min,"Ya, Ty, Vin, Vona",118.0,['2018']
2714,,['Comedy'],,7.8,,120 min,My Mr. Wife,104.0,['2018']
2715,,"['Action', 'Drama', 'Thriller']",,5.3,,121 min,Kala Viplavam Pranayam,102.0,['2018']
2716,,['Thriller'],,,,45 min,Mute,,['2018']
2717,,"['Comedy', 'Crime', 'Thriller']",174742.0,6.5,,116 min,Tam jeong 2,271.0,['2018']
2718,,['Comedy'],,5.1,,82 min,Le doudou,271.0,['2018']
2719,,"['Comedy', 'Drama', 'Horror']",,6.3,,133 min,Nanu Ki Jaanu,774.0,['2018']
2720,,"['Comedy', 'Romance']",,3.9,,95 min,Brillantissime,233.0,['2018']
2721,,['Drama'],,7.2,,108 min,Adrift in Soho,16.0,['2018']
2722,,"['Biography', 'Drama', 'History']",,5.6,,125 min,Olavi Virta,119.0,['2018']
2723,,['Romance'],,6.7,,145 min,Pyaar Prema Kaadhal,757.0,['2018']
2724,,['Drama'],,7.7,,88 min,Asal Kau Bahagia,42.0,['2018']
2725,,"['Drama', 'Romance']",,7.2,,99 min,Sir,277.0,['2018']
2726,,"['Crime', 'Mystery', 'Thriller']",,6.2,,136 min,Byomkesh Gotro,224.0,['2018']
2727,,"['Drama', 'Family', 'History']",,7.3,,92 min,In the Life of Music,39.0,['2018']
2728,,"['Drama', 'Horror', 'Mystery']",,8.4,,90 min,Bloody Shadow,17.0,['2018']
2729,,['Thriller'],,7.9,,100 min,The Boat,27.0,['2018']
2730,Not Rated,"['Action', 'Sci-Fi', 'Thriller']",,6.3,,130 min,Tik Tik Tik,1903.0,['2018']
2731,,"['Action', 'Drama', 'Thriller']",,8.2,,90 min,Art of Deception,64.0,['2018']
2732,,['Musical'],,6.4,,,Still Waiting In The Wings,19.0,['2018']
2733,TV-MA,['Horror'],,2.0,,79 min,Valentine DayZ,60.0,['2018']
2734,,['Drama'],,5.7,,,Kaly,45.0,['2018']
2735,,"['Animation', 'Family']",,6.4,,65 min,Bamse och dunderklockan,62.0,['2018']
2736,,"['Comedy', 'Family']",,7.8,,90 min,Rolling Elvis,5.0,['2018']
2737,,"['Crime', 'Mystery']",,3.5,,89 min,Birdland,106.0,['2018']
2738,,"['Comedy', 'Drama', 'News']",,8.0,,,The Madness Within,5.0,['2018']
2739,Not Rated,"['Action', 'Horror']",,3.0,,80 min,Moma's Spirit,15.0,['2018']
2740,,"['Comedy', 'Drama', 'Family']",,6.8,,105 min,"Mary, Marry Me",26.0,['2018']
2741,,"['Drama', 'History', 'Romance']",,7.5,,110 min,Örök tél,690.0,['2018']
2742,,['Romance'],,7.5,,105 min,Yanimda Kal,65.0,['2018']
2743,,"['Crime', 'Drama']",,8.4,,119 min,Crown and Anchor,10.0,['2018']
2744,,"['Action', 'Crime', 'Drama']",,2.8,,98 min,Killing Joan,155.0,['2018']
2745,,"['Comedy', 'Thriller']",,5.8,,135 min,Orayiram Kinakkalal,156.0,['2018']
2746,,"['Action', 'Comedy', 'Drama']",,5.3,,130 min,Manchi Lakshanalunna Abbayi,124.0,['2018']
2747,,['Animation'],,7.0,,90 min,Bungou Stray Dogs: Dead Apple,211.0,['2018']
2748,,['Drama'],,,,,Perfume,,['2018']
2749,,['Comedy'],,,,,The Importance of Being Earnest,,['2018']
2750,,['Drama'],,6.6,,100 min,Zoo,32.0,['2018']
2751,,"['Comedy', 'Drama']",,8.3,,77 min,Super November,63.0,['2018']
2752,,['Drama'],,7.4,,114 min,Student A,42.0,['2018']
2753,,['Drama'],,7.0,,,"Alegría, tristeza",51.0,['2018']
2754,,"['Comedy', 'Crime', 'Drama']",,8.2,,136 min,Vedigundu Pasangge,27.0,['2018']
2755,Not Rated,"['Action', 'Biography', 'Drama']",,7.7,,139 min,Subedar Joginder Singh,283.0,['2018']
2756,,"['Drama', 'Fantasy']",,6.2,,101 min,Three Husbands,40.0,['2018']
2757,,['Comedy'],,,,,Chan Tara,,['2018']
2758,TV-14,['Drama'],,7.6,,116 min,Mr. & Mrs. Cruz,36.0,['2018']
2759,,['Drama'],,9.1,,121 min,AA BB KK,384.0,['2018']
2760,,['Sci-Fi'],,8.3,,,Black Flowers,70.0,['2018']
2761,,['Drama'],,,,47 min,TMI Crossing the Threshold,,['2018']
2762,,"['Drama', 'Romance']",,7.4,,105 min,Honey,71.0,['2018']
2763,,['Thriller'],,,,47 min,By the Grace of God,,['2018']
2764,Not Rated,['Drama'],,9.6,,92 min,An American Hate Crime,21.0,['2018']
2765,,['Drama'],,,,,Neverland,,['2018']
2766,,['Mystery'],,8.5,,65 min,The Doctor's Case,13.0,['2018']
2767,,['Drama'],,6.2,,,Iruvudellava Bittu,9.0,['2018']
2768,,['Family'],,6.2,,148 min,vandi,28.0,['2018']
2769,,"['Biography', 'Crime', 'Drama']",,6.5,,100 min,Soledad,39.0,['2018']
2770,,['Drama'],,6.9,,105 min,Rafaël,95.0,['2018']
2771,,['Drama'],,8.1,,104 min,Broken Mirrors,20.0,['2018']
2772,,"['Drama', 'Romance']",,1.2,,90 min,Hanum & Rangga: Faith & The City,3394.0,['2018']
2773,,['Drama'],,7.0,,106 min,Gol & Gincu Vol. 2,10.0,['2018']
2774,Not Rated,['Animation'],,7.3,,78 min,Seder-Masochism,77.0,['2018']
2775,,['Comedy'],,7.5,,,Homo Novus,278.0,['2018']
2776,,['Drama'],,5.6,,93 min,Route 80,85.0,['2018']
2777,,['Drama'],,7.6,,72 min,Thicker Than Water,13.0,['2018']
2778,,['Drama'],,,,52 min,My Wife's Secret,,['2018']
2779,,['Drama'],,8.1,,100 min,Distance,17.0,['2018']
2780,TV-14,['Comedy'],,4.3,,92 min,Natale a 5 stelle,384.0,['2018']
2781,,"['Biography', 'Comedy', 'Drama']",,7.0,,,La Bolduc,169.0,['2018']
2782,,['Animation'],,6.3,,87 min,Black is Beltza,60.0,['2018']
2783,,['Comedy'],,,,90 min,I Love My Mum,,['2018']
2784,,"['Animation', 'Fantasy']",,8.4,,148 min,Zoku Owarimonogatari,19.0,['2018']
2785,,['Crime'],,7.2,,,Me Shivaji Park,20.0,['2018']
2786,,"['Comedy', 'Drama']",,6.3,,98 min,Hmyz,267.0,['2018']
2787,,"['Animation', 'Comedy', 'Drama']",,6.5,,94 min,Eiga Chuunibyou demo koi ga shitai! Take On Me,193.0,['2018']
2788,,"['Comedy', 'Drama']",,6.4,,101 min,Den tid på året,280.0,['2018']
2789,,['Comedy'],,2.6,,72 min,A Raunchy Christmas Story,84.0,['2018']
2790,,['Crime'],,5.3,,,Nightmare Best Friend,54.0,['2018']
2791,TV-14,['Musical'],,5.6,,104 min,Locos de Amor 2,56.0,['2018']
2792,,['Comedy'],,,,,Girlfriend,,['2018']
2793,Not Rated,['Comedy'],,,,90 min,Rhino,,['2018']
2794,,['Romance'],,8.2,,125 min,Paper Boy,58.0,['2018']
2795,,['Romance'],,,,90 min,Azzurro,,['2018']
2796,,['History'],,4.1,,100 min,Krew Boga,46.0,['2018']
2797,,"['Biography', 'Drama', 'History']",,9.6,,132 min,Ekvtime: Man of God,2593.0,['2018']
2798,,['Drama'],,,,157 min,Annadata Sukhibhava,,['2018']
